,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
1012,2.937849246,34.73382714,0.825015984,1032,1398.357143,2477,11.8,30.82428571,45.94,4.3406633,5.849576343,8.60839,3.615444338,0.90938426,199.2142857,11,27.28571429,51,2,31.28571429,85,302.91,503.5585714,903.78,1,5.857142857,15,3,4.071428571,5,122,171,203,0.82,1.265714286,2.05,1,1.357142857,2,0,0.928571429,3,0,3.571428571,10,0,0,0,18.8575,47.96196429,73.10666667,1,1.357142857,2,22.98976928,61.45157913,121.76,1.3,1.835714286,2.2,2.022707577
1013,6.963712067,12.23883489,0.702296653,90.2,1298.12,3743,11.8,17.254,22.39,5.5769,10.4860702,13.61805,2.434843263,0.825796574,58.8,8,22.4,57,13,69.6,87,54.8,332.062,1193,3,12.8,16,2,3.2,6,66,105.4,207,1.1,2.646,3.44,2,2,2,0,2.6,4,0,2.2,10,0,0,0,9.105,16.614,36.8975,2,2.2,3,15.9994,51.325334,138.90547,0.6,1.01,1.95,6.547878538
1014,6.848042921,15.74342016,0.791574325,77.36,1699.18,3743,11.8,16.2,22.39,5.5769,10.12590017,14.5341,2.548444307,0.683295411,172.3333333,7,27.66666667,57,13,57.66666667,82,63.05,479.6766667,1193,3,10.66666667,15,2,3.666666667,6,71,124.8333333,207,1.1,2.188333333,3.04,2,2,2,0,1.666666667,3,0,2,10,0,0,0,14.76875,22.82645833,36.8975,2,2.333333333,3,14.0067,64.92567333,138.90547,0.65,1.191666667,1.95,5.536406334
1015,2.834726648,20.61873739,0.367995412,717.87,1381.935,2477,11.8,13.97,15.53,5.391719,8.02776,10.36001,2.54916321,0.58345534,108.25,3,16.5,31,1,62.75,88,302.91,383.33,453.69,1,11.5,16,2,3,4,105,115,128,0.98,1.9875,2.58,1,1.75,2,0,2.25,4,0,2.5,10,0,0,0,16.59333333,21.75614583,25.786875,1,1.75,2,6.941,35.1985,69.723,1,1.1875,1.45,4.058100323
1016,4.968699502,18.25253529,0.395280371,717.87,2143.689231,4912,9.38,13.35076923,15.53,5.999301,9.019161615,10.36001,2.742290424,0.79993398,118.4615385,16,25.15384615,42,50,75.23076923,88,302.91,1153.368462,2896,6,12.69230769,16,3,3.692307692,5,105,121.3846154,154,1.81,2.391538462,2.58,1,1.692307692,2,0,2.538461538,4,0,2.307692308,10,0,0,0,15.69,22.14711538,25.786875,2,2.307692308,3,32.065,54.61561538,95.94,1,1.161538462,1.45,5.30188026
1017,4.11572727,21.27075533,0.333686101,717.87,2217.211429,4912,9.38,13.25857143,15.53,5.999301,8.957198643,10.36001,2.814993029,0.772187087,126.2142857,14,24.35714286,42,50,75.42857143,88,302.91,1191.485,2896,6,12.78571429,16,3,3.642857143,5,105,120.6428571,154,1.81,2.356428571,2.58,1,1.714285714,2,0,2.5,4,0,2.142857143,10,0,0,0,15.69,22.02517857,25.786875,2,2.285714286,3,28.0855,52.72060714,95.94,1,1.157142857,1.45,4.96026748
1018,6.593879041,21.02130854,0.407088706,958,2291.461538,4912,9.38,13.89846154,16.42,5.999301,8.645241615,9.75239,2.885183703,0.80424152,84,31,36.23076923,42,50,75.84615385,89,302.91,1218.377692,2896,6,12.69230769,16,4,4.307692308,5,120,130.6153846,154,1.81,2.373076923,2.55,1,1.692307692,2,0,2.538461538,4,5,8.461538462,10,0,0,0,15.69,22.22903846,25.92,2,2.307692308,3,69.723,83.47407692,95.94,1.15,1.253846154,1.45,4.391279356
1019,5.923650599,11.7357055,0.441094853,77.36,1277.18,2477,11.8,12.67,13.54,5.999301,10.2667005,14.5341,2.099870741,0.728608881,129,7,19,31,74,78,82,63.05,182.98,302.91,13,14,15,2,3,4,71,96.5,122,1.81,2.425,3.04,2,2,2,1,2,3,0,5,10,0,0,0,14.76875,16.813125,18.8575,2,2,2,14.0067,41.86485,69.723,0.65,0.975,1.3,4.438156302
1020,4.533980497,19.59940002,0.824987182,77.36,1096.297143,2477,11.8,22.03428571,33.94,5.69485,9.526593,14.5341,2.680191127,0.695029152,188.7142857,7,23.71428571,38,8,49.14285714,82,63.05,520.2942857,1050,2,9.142857143,15,2,3.571428571,5,71,131.4285714,195,0.95,1.968571429,3.04,2,2,2,0,1.428571429,3,0,1.428571429,10,0,0,0,14.76875,32.26482143,54.23,1,1.571428571,2,14.0067,53.51472857,87.62,0.65,1.321428571,2,3.954042614
1021,4.315787294,21.33735305,0.843655232,77.36,1066.15,2477,11.8,23.595,33.94,5.69485,9.40324175,14.5341,2.75611661,0.835464466,198.6666667,7,24.5,38,8,44.33333333,82,63.05,576.5133333,1050,2,8.333333333,15,2,3.666666667,5,71,137.25,195,0.95,1.8925,3.04,2,2,2,0,1.333333333,3,0,0.833333333,10,0,0,0,14.76875,34.84010417,54.23,1,1.5,2,14.0067,55.456375,87.62,0.65,1.379166667,2,3.802401184
1022,3.782712419,13.68650388,0.647377779,90.2,953.35,2477,11.8,17.575,23.78,5.139076,9.59361925,13.61805,2.267694196,0.600719197,79.25,8,14.5,31,2,62.5,87,54.8,195.845,370.87,1,11.5,16,2,2.75,4,66,105,166,0.93,2.405,3.44,1,1.75,2,0,2.25,4,0,2.5,10,0,0,0,9.105,16.57770833,29.24333333,1,1.75,2,15.9994,31.17789232,69.723,0.6,1.075,1.8,4.884568874
1023,3.729955344,10.90182188,0.460574652,90.2,1052.02,3173,11.8,16.386,23.78,5.139076,10.9150037,13.61805,2.173336276,0.760785438,81.9,8,11.8,31,2,75.4,87,54.8,437.658,1687,1,13.8,16,2,2.5,4,66,90.6,166,0.93,2.718,3.44,1,1.9,2,0,2.9,4,0,1,10,0,0,0,9.105,14.36108333,29.24333333,1,1.9,2,15.9994,24.48801693,69.723,0.6,0.89,1.8,6.21664165
1024,3.058858007,25.93142039,0.700364718,550,1191.818182,2477,11.8,23.00363636,33.94,5.139076,7.313439909,10.48669,3.173103095,0.900478452,130.3636364,11,21.63636364,38,2,39.63636364,83,302.91,530.4290909,1050,1,7.454545455,15,3,3.636363636,5,107,148.4545455,195,0.93,1.473636364,2.19,1,1.727272727,2,0,1.181818182,3,0,0.909090909,10,0,0,0,18.8575,32.68713203,54.23,1,1.454545455,2,22.98976928,47.76794144,87.62,1,1.518181818,2,3.046846672
1025,4.514918466,19.74374083,0.365425629,717.87,2175.996923,5017,10.83,13.79692308,15.53,5.999301,8.916521615,10.36001,2.802860425,0.79599588,118.4615385,16,24.84615385,41,47,74.30769231,88,302.91,1108.445385,2750,5,12.38461538,16,3,3.692307692,5,105,124.4615385,164,1.6,2.219230769,2.58,1,1.692307692,2,0,2.538461538,4,0,2,10,0,0,0,18.18,22.91326923,25.786875,2,2.307692308,3,32.065,53.68219385,92.90638,1,1.161538462,1.45,5.750008503
1026,6.060402256,22.6159877,0.378384415,958,2323.769231,5017,10.83,14.34461538,16.42,5.999301,8.542601615,9.75239,2.947899047,0.816807497,84,31,35.92307692,41,47,74.92307692,89,302.91,1173.454615,2750,5,12.38461538,16,4,4.307692308,5,120,133.6923077,164,1.6,2.200769231,2.55,1,1.692307692,2,0,2.538461538,4,4,8.153846154,10,0,0,0,18.18,22.99519231,25.92,2,2.307692308,3,69.723,82.54065538,92.90638,1.15,1.253846154,1.45,4.833725713
1027,5.386016237,12.74085608,0.570544591,90.2,1271.32,3609,11.8,16.752,19.88,5.999301,10.6141502,13.61805,2.320596438,0.716342589,58.8,8,18.8,39,12,69.4,87,54.8,453.262,1799,3,12.8,16,2,3,5,66,102,190,1.22,2.67,3.44,2,2,2,0,2.6,4,0,2.2,10,0,0,0,9.105,15.7075,32.365,2,2.2,3,15.9994,41.32541,88.90585,0.6,0.98,1.8,6.590481788
1028,5.255628784,13.66303593,0.643477175,90.2,1384.52,3609,11.8,17.56,19.88,5.999301,10.6359501,13.61805,2.421172559,0.686740687,71.8,8,19.6,39,12,63.2,87,54.8,602.871,1799,3,11.8,16,2,3.1,5,66,108.8,190,1.22,2.611,3.44,2,2,2,0,2.5,4,0,1.3,10,0,0,0,9.105,17.05825,32.365,2,2.3,3,15.9994,43.243695,88.90585,0.6,1.03,1.8,7.176548136
1029,4.006314015,20.86842252,0.320857081,550,1513.5,2477,11.8,14.41,17.02,5.999301,8.2429955,10.48669,2.563259481,0.615479709,33,15,23,31,74,78.5,83,302.91,310.105,317.3,13,14,15,3,3.5,4,107,114.5,122,1.81,2,2.19,2,2,2,1,2,3,0,5,10,0,0,0,18.8575,20.71386905,22.5702381,2,2,2,30.973762,50.348381,69.723,1,1.15,1.3,3.52074639
1030,3.40580686,24.81393653,0.269839537,717.87,1597.435,2477,11.8,13.665,15.53,5.999301,8.1796555,10.36001,2.794077228,0.720330661,67,16,23.5,31,74,81,88,302.91,345.635,388.36,13,14.5,16,3,3.5,4,105,113.5,122,1.81,2.195,2.58,2,2,2,1,2.5,4,0,5,10,0,0,0,18.8575,22.3221875,25.786875,2,2,2,32.065,50.894,69.723,1,1.15,1.3,3.955793086
1031,5.385392589,26.07305691,0.444052884,717.87,1414.685,2477,11.8,15.02,17.22,5.999301,8.20687875,10.36001,2.964640917,0.670052384,99.5,16,36,81,74,81.5,88,302.91,414.1575,577,13,14.5,16,3,4,6,105,119.25,145,1.62,2.1475,2.58,2,2,2,1,2.5,4,0,5,10,0,3.5,14,18.8575,24.3353125,26.91,2,2,2,32.065,84.559075,204.3833,1,1.3,1.9,3.776469153
1032,3.778517928,23.2404293,0.463083471,717.87,1761.122,3609,11.8,16.462,19.88,5.999301,8.6811261,10.36001,2.913809652,0.682920815,106.6,16,24.4,39,12,63.8,88,302.91,803.007,1799,3,11.8,16,3,3.7,5,105,132.2,190,1.22,2.095,2.58,2,2,2,0,2.5,4,0,1.3,10,0,0,0,18.8575,27.067375,32.365,2,2.3,3,32.065,52.883055,88.90585,1,1.27,1.8,5.634396805
1033,4.391991759,28.10728521,0.277034909,958,1717.5,2477,11.8,14.11,16.42,5.999301,7.8758455,9.75239,2.93081434,0.73376036,39,31,32.5,34,74,81.5,89,302.91,398.455,494,13,14.5,16,4,4,4,120,121,122,1.81,2.18,2.55,2,2,2,1,2.5,4,10,10,10,0,0,0,18.8575,22.38875,25.92,2,2,2,69.723,74.3415,78.96,1.15,1.225,1.3,3.303983575
1034,5.596545842,20.65928808,0.377523476,958,1912.384615,3680,8.32,13.57230769,16.42,5.999301,8.538706231,9.75239,2.848277028,0.83441025,84,23,30.38461538,34,46,74.61538462,89,302.91,998.9930769,2183,5,12.38461538,16,4,4,4,120,130.3076923,153,1.63,2.21,2.55,2,2,2,0,2.538461538,4,3,7.846153846,10,0,0,0,13.01,21.40442308,25.92,2,2.307692308,3,50.9415,69.62838462,78.96,1.15,1.223076923,1.35,4.284946249
1035,4.804722517,34.0979681,0.303490407,1261,1869,2477,11.8,16.13,20.46,5.999301,7.5044505,9.0096,3.127654229,0.713357471,108,31,41.5,52,74,82,90,302.91,512.785,722.66,13,14.5,16,4,4.5,5,122,130,138,1.81,1.955,2.1,2,2,2,1,2.5,4,10,10,10,0,0,0,18.8575,26.81041667,34.76333333,2,2,2,69.723,98.6615,127.6,1.3,1.35,1.4,2.95676215
1036,2.839573931,22.24084636,0.315797405,717.87,1416.747273,3093,11.8,14.22272727,15.53,5.391719,8.440139091,10.36001,2.740752558,0.604619068,111.9090909,3,17.81818182,32,1,68.81818182,88,302.91,459.5236364,1211.4,1,12.54545455,16,2,3.090909091,4,105,113.6363636,128,0.98,2.097272727,2.58,1,1.818181818,2,0,2.545454545,4,0,2.727272727,10,0,0,0,16.59333333,22.60253788,25.786875,1,1.818181818,2,6.941,38.03254545,72.64,1,1.159090909,1.45,4.056690682
1037,6.689967635,13.76610058,0.432961616,90.2,1071.947826,3093,11.8,16.34521739,18.26,5.999301,11.15212661,13.61805,2.348616327,0.735645382,81.34782609,8,23.82608696,82,74,83.69565217,87,54.8,348.7152174,1211.4,13,15.13043478,16,2,3.043478261,6,66,90.69565217,146,1.81,2.904782609,3.44,2,2,2,1,3.130434783,4,0,3.913043478,10,0,1.826086957,14,9.105,14.84934783,28.11,2,2,2,15.9994,55.46076522,207.2,0.6,0.930434783,1.8,5.359576185
1038,4.685488267,23.7091864,0.297039005,629.88,1207.908571,2477,11.8,14.25857143,15.53,5.999301,9.125163143,10.4375,2.760064104,0.58257587,82,16,29.42857143,80,71,81.57142857,88,234.32,341.94,388.36,12,14.57142857,16,3,3.714285714,6,105,113.7142857,132,1.81,2.277142857,2.58,2,2,2,0,2.571428571,4,0,4.285714286,10,0,2,14,18.8575,23.72858374,25.786875,2,2.142857143,3,32.065,66.89942857,200.59,1,1.157142857,1.5,3.571118279
1039,5.714704486,27.22569779,0.304466636,629.88,1345.125714,2477,11.8,14.76714286,16.42,5.999301,8.777951714,10.4375,2.907176876,0.587042774,50,31,39.71428571,80,71,82.14285714,89,234.32,402.3057143,494,12,14.57142857,16,4,4.285714286,6,120,122.2857143,132,1.81,2.26,2.55,2,2,2,0,2.571428571,4,10,10,10,0,2,14,18.8575,23.80465517,25.92,2,2.142857143,3,69.723,93.69657143,200.59,1.15,1.242857143,1.5,2.858485877
1040,5.979166141,33.74054337,0.332448166,629.88,1518.268571,2477,11.8,17.07571429,20.46,5.999301,8.353500286,10.4375,3.126256896,0.589567944,128.8571429,31,50,80,71,82.71428571,90,234.32,532.9685714,722.66,12,14.57142857,16,4,4.857142857,6,122,132.5714286,138,1.81,2.002857143,2.1,2,2,2,0,2.571428571,4,10,10,10,0,2,14,18.8575,28.85798851,34.76333333,2,2.142857143,3,69.723,121.4908571,200.59,1.3,1.385714286,1.5,2.517971004
1041,3.174170925,15.15607131,0.993259618,90.2,870.2285714,2477,11.8,22.48285714,45.94,4.3406633,8.781752329,13.61805,2.515573436,0.808204207,112.4285714,8,13.71428571,31,2,48.85714286,87,54.8,220.7971429,370.87,1,9.142857143,16,2,2.857142857,4,66,122.1428571,203,0.82,2.115714286,3.44,1,1.571428571,2,0,1.857142857,4,0,1.428571429,10,0,0,0,9.105,25.39511905,73.10666667,1,1.571428571,2,15.9994,28.97129122,69.723,0.6,1.271428571,2.2,4.229271101
1042,2.986213378,18.66929145,1.11507654,90.2,834.8,2477,11.8,28.81428571,45.94,4.3406633,8.553634414,13.61805,2.692817362,0.713837968,112.4285714,8,16,31,3,49.14285714,87,54.8,210.9857143,336.53,1,9.142857143,16,2,3.142857143,4,66,132.7142857,203,0.82,2.084285714,3.44,1,1.571428571,2,0,1.857142857,4,0,1.428571429,10,0,0,0,9.105,37.9275,73.10666667,1,1.571428571,2,15.9994,33.57372857,69.723,0.6,1.385714286,2.2,4.130204134
1043,2.331060881,28.82109469,0.771140814,717.87,1103.801429,2477,11.8,28.03,45.94,4.3406633,7.157331557,10.36001,3.195406511,0.764316345,137.2857143,16,19.42857143,31,3,49.57142857,88,302.91,353.94,388.36,1,9.142857143,16,3,3.571428571,4,105,149.4285714,203,0.82,1.715714286,2.58,1,1.571428571,2,0,1.857142857,4,0,1.428571429,10,0,0,0,18.8575,45.076875,73.10666667,1,1.571428571,2,32.065,40.45898571,69.723,1,1.557142857,2.2,3.555460188
1044,3.093453311,32.50639115,0.712481276,958,1206.714286,2477,11.8,28.41142857,45.94,4.3406633,6.896922986,9.75239,3.338664972,0.773090872,113.2857143,19,27.14285714,34,3,50,89,302.91,399.2142857,494,1,9.142857143,16,4,4,4,120,155.8571429,203,0.82,1.702857143,2.55,1,1.571428571,2,0,1.857142857,4,0,5.714285714,10,0,0,0,18.8575,45.13392857,73.10666667,1,1.571428571,2,39.0983,60.55684286,78.96,1.15,1.621428571,2.2,3.008989489
1045,3.446830462,39.21635477,0.646565548,1032,1336.571429,2477,11.8,30.14285714,45.94,4.3406633,6.578584414,9.0096,3.571016877,0.777496353,172.4285714,19,34.85714286,52,3,50.42857143,90,302.91,497.2114286,722.66,1,9.142857143,16,4,4.428571429,5,122,163.5714286,203,0.82,1.51,2.1,1,1.571428571,2,0,1.857142857,4,0,5.714285714,10,0,0,0,18.8575,48.92392857,73.10666667,1,1.571428571,2,39.0983,81.40255714,127.6,1.3,1.728571429,2.2,2.70605936
1046,5.143199215,10.50445263,0.491789082,90.2,953.9714286,2477,11.8,15.29142857,17.36,5.999301,10.58814814,13.61805,2.170134246,0.7695367,52.85714286,8,15.14285714,31,68,80.57142857,87,54.8,249.7171429,923,2,13.14285714,16,2,2.714285714,4,66,92.71428571,141,1.31,2.67,3.44,2,2,2,0,2.571428571,4,0,2.857142857,10,0,0,0,9.105,13.86071429,22.89,1,1.857142857,2,15.9994,32.53551429,69.723,0.6,0.928571429,1.5,5.483341876
1047,3.459678695,22.12274147,0.301272047,717.87,1451.354286,2477,7.35,13.29571429,15.53,5.999301,8.696094571,10.36001,2.684132258,0.581076893,89.28571429,16,21.57142857,31,52,78.85714286,88,302.91,525.4657143,1519,7,13.85714286,16,3,3.428571429,4,105,114.7142857,139,1.55,2.212857143,2.58,2,2,2,0,2.571428571,4,0,3.571428571,10,0,0,0,10.48758621,21.62144089,25.786875,2,2.142857143,3,32.065,46.09200643,69.723,1,1.142857143,1.4,4.216691866
1048,3.364064279,26.48380215,0.548053183,958,1259.857143,2477,11.8,18.91428571,23.78,5.139076,7.239099857,9.75239,3.092396756,0.742595585,113.2857143,11,23.71428571,34,2,49.57142857,89,302.91,413.9314286,494,1,9.142857143,16,3,3.571428571,4,120,140,166,0.93,1.75,2.55,1,1.571428571,2,0,1.857142857,4,0,5.714285714,10,0,0,0,18.8575,26.33535714,29.24333333,1,1.571428571,2,22.98976928,53.65318683,78.96,1.15,1.45,1.8,2.989435953
1049,3.75230381,20.6349022,0.31476974,717.87,1573.068571,3186,6.59,13.18714286,15.53,5.999301,8.725491714,10.36001,2.6497956,0.623995597,90.42857143,16,22,31,61,80.14285714,88,302.91,555.3228571,1728,10,14.28571429,16,3,3.428571429,4,105,112.5714286,124,1.81,2.264285714,2.58,2,2,2,0,2.571428571,4,0,4,10,0,0,0,10.32,21.5975,25.786875,2,2.142857143,3,32.065,46.62848571,69.723,1,1.135714286,1.35,4.21450263
1050,3.75230381,20.6349022,0.31476974,717.87,1573.068571,3186,6.59,13.18714286,15.53,5.999301,8.725491714,10.36001,2.6497956,0.623995597,90.42857143,16,22,31,61,80.14285714,88,302.91,555.3228571,1728,10,14.28571429,16,3,3.428571429,4,105,112.5714286,124,1.81,2.264285714,2.58,2,2,2,0,2.571428571,4,0,4,10,0,0,0,10.32,21.5975,25.786875,2,2.142857143,3,32.065,46.62848571,69.723,1,1.135714286,1.35,4.21450263
1051,5.680273183,10.95927632,0.385424723,90.2,1044.92,2477,11.8,15.136,17.36,5.999301,10.5705504,13.61805,2.19148121,0.698416679,32.8,8,17.2,31,74,81.8,87,54.8,154.044,302.91,13,14.8,16,2,2.8,4,66,88.4,122,1.81,2.788,3.44,2,2,2,1,2.8,4,0,4,10,0,0,0,9.105,13.006,18.8575,2,2,2,15.9994,37.48884,69.723,0.6,0.88,1.3,5.406444844
1052,6.178149686,15.76731303,0.420885947,90.2,1048.114286,2477,11.8,15.9,18.26,5.999301,10.55534743,13.61805,2.351904561,0.674780616,57.28571429,8,25.14285714,82,74,82.42857143,87,54.8,203.6614286,600.61,13,14.85714286,16,2,3.142857143,6,66,93.42857143,146,1.81,2.815714286,3.44,2,2,2,1,2.857142857,4,0,4.285714286,10,0,2,14,9.105,14.60642857,28.11,2,2,2,15.9994,58.66337143,207.2,0.6,0.971428571,1.8,5.220613392
1053,5.900596839,10.80859778,0.427313967,90.2,927.8285714,2477,9.16,14.6,17.36,5.999301,10.83785729,13.61805,2.191149446,0.829795879,52.85714286,8,17.71428571,31,69,80.71428571,87,54.8,216.8142857,692.68,12,14.57142857,16,2,2.857142857,4,66,90,122,1.65,2.718571429,3.44,2,2,2,0,2.571428571,4,0,4.285714286,10,0,0,0,9.105,12.585,18.8575,2,2.142857143,3,15.9994,38.40751429,69.723,0.6,0.907142857,1.35,5.064470089
1054,4.211803499,21.07168289,1.186439207,90.2,804.3714286,2477,11.8,33.02285714,55.76,4.177128,8.483547857,13.61805,2.792060334,0.707492313,112.4285714,8,23.71428571,37,4,49.57142857,87,54.8,200.67,312.46,1,9.142857143,16,2,3.571428571,5,66,140,220,0.82,2.084285714,3.44,1,1.571428571,2,0,1.857142857,4,0,1.428571429,10,0,0,0,9.105,45.47714286,90.7225,1,1.571428571,2,15.9994,53.44637143,85.4678,0.6,1.45,2.35,4.025518324
1055,3.829179766,25.35435351,0.5946455,550,1346.555556,2477,11.8,21.5,33.94,5.69485,7.892212444,10.48669,3.000065911,0.705460462,90.11111111,15,26.22222222,38,8,56,83,302.91,558.3355556,1050,2,10.22222222,15,3,3.888888889,5,107,139.6666667,195,0.95,1.692222222,2.19,2,2,2,0,1.555555556,3,0,2.222222222,10,0,0,0,18.8575,32.29843915,54.23,1,1.666666667,2,30.973762,58.46678311,87.62,1,1.4,2,3.579294237
1056,5.74493413,27.35537728,0.356770147,958,1544,2477,11.8,15.36285714,18.26,5.999301,8.346398857,9.75239,3.000444361,0.671095031,58.42857143,31,40,82,74,83.57142857,89,302.91,454.6328571,600.61,13,14.85714286,16,4,4.285714286,6,120,124.2857143,146,1.81,2.307142857,2.55,2,2,2,1,2.857142857,4,10,10,10,0,2,14,18.8575,24.215,28.11,2,2,2,69.723,94.64085714,207.2,1.15,1.285714286,1.8,3.342784466
1057,3.436496462,22.77267505,0.272009456,717.87,1421.522,2477,11.8,14.038,15.53,5.999301,8.6157264,10.36001,2.737179092,0.603033088,67.6,16,22,31,74,82.4,88,302.91,354.18,388.36,13,14.8,16,3,3.4,4,105,111.8,122,1.81,2.272,2.58,2,2,2,1,2.8,4,0,4,10,0,0,0,18.8575,23.015125,25.786875,2,2,2,32.065,47.1282,69.723,1,1.12,1.3,4.087456889
1058,3.470140293,24.29019556,0.403872692,717.87,1354.354286,2477,11.8,17.09428571,33.94,5.69485,8.447641714,10.36001,2.859467219,0.664573982,90.42857143,16,23.42857143,38,8,72.57142857,88,302.91,458.4657143,1050,2,13.14285714,16,3,3.571428571,5,105,122.7142857,195,0.95,2.127142857,2.58,2,2,2,0,2.571428571,4,0,2.857142857,10,0,0,0,18.8575,27.87035714,54.23,1,1.857142857,2,32.065,50.76085714,87.62,1,1.228571429,2,4.408457693
1059,3.653629382,21.62821885,0.300313348,717.87,1286.497143,2477,9.16,13.55428571,15.53,5.999301,8.976120143,10.36001,2.660033072,0.580882736,86,16,22.28571429,31,69,81.28571429,88,302.91,407.42,692.68,12,14.57142857,16,3,3.428571429,4,105,112.2857143,122,1.65,2.227142857,2.58,2,2,2,0,2.571428571,4,0,4.285714286,10,0,0,0,13.96,22.1175,25.786875,2,2.142857143,3,32.065,47.58785714,69.723,1,1.135714286,1.35,3.893424904
1060,4.767617754,26.21451874,0.286233926,958,1565.6,2477,11.8,14.572,16.42,5.999301,8.2511544,9.75239,2.882420299,0.594394558,34,31,32.8,34,74,83,89,302.91,417.564,494,13,14.8,16,4,4,4,120,120.8,122,1.81,2.254,2.55,2,2,2,1,2.8,4,10,10,10,0,0,0,18.8575,23.095,25.92,2,2,2,69.723,75.2652,78.96,1.15,1.21,1.3,3.299999229
1061,4.595824142,28.02284965,0.394567658,958,1491.571429,2477,11.8,17.60285714,33.94,5.69485,8.100430286,9.75239,3.066949502,0.721017568,58.42857143,31,33.71428571,38,8,73.14285714,89,302.91,518.8314286,1050,2,13.14285714,16,4,4.142857143,5,120,131.2857143,195,0.95,2.11,2.55,2,2,2,0,2.571428571,4,0,8.571428571,10,0,0,0,18.8575,27.94642857,54.23,1,1.857142857,2,69.723,77.558,87.62,1.15,1.314285714,2,3.615404649
1062,4.915218017,25.12995314,0.308078819,958,1423.714286,2477,9.16,14.06285714,16.42,5.999301,8.628908714,9.75239,2.811950891,0.585723263,54,30,32.57142857,34,69,81.85714286,89,302.91,467.7857143,692.68,12,14.57142857,16,4,4,4,120,120.8571429,122,1.65,2.21,2.55,2,2,2,0,2.571428571,4,10,10,10,0,0,0,13.96,22.19357143,25.92,2,2.142857143,3,65.409,74.385,78.96,1.15,1.221428571,1.35,3.131296766
1063,5.106504754,34.25857697,0.408206544,1261,1664.714286,2477,11.8,19.91142857,33.94,5.69485,7.675978857,9.0096,3.310512642,0.727373426,137.2857143,31,44,52,8,73.71428571,90,302.91,649.4942857,1050,2,13.14285714,16,4,4.714285714,5,122,141.5714286,195,0.95,1.852857143,2.1,2,2,2,0,2.571428571,4,0,8.571428571,10,0,0,0,18.8575,32.9997619,54.23,1,1.857142857,2,69.723,105.3522857,127.6,1.3,1.457142857,2,3.170110686
1064,5.356208836,31.67775957,0.336819005,1180,1596.857143,2477,9.16,16.37142857,20.46,5.999301,8.204457286,9.394199,3.043785765,0.587826913,132.8571429,30,42.85714286,52,69,82.42857143,90,302.91,598.4485714,722.66,12,14.57142857,16,4,4.571428571,5,122,131.1428571,138,1.65,1.952857143,2.1,2,2,2,0,2.571428571,4,10,10,10,0,0,0,13.96,27.24690476,34.76333333,2,2.142857143,3,65.409,102.1792857,127.6,1.3,1.364285714,1.4,2.731667579
1065,5.50092549,33.5262924,0.323310199,1261,1608.428571,2477,11.8,17.98571429,20.46,5.999301,8.149514571,9.0096,3.302989223,0.674195073,126.8571429,31,46,52,74,85.42857143,90,302.91,602.7314286,722.66,13,15.14285714,16,4,4.714285714,5,122,133.4285714,138,1.81,2.017142857,2.1,2,2,2,1,3.142857143,4,10,10,10,0,0,0,18.8575,30.21880952,34.76333333,2,2,2,69.723,111.0637143,127.6,1.3,1.371428571,1.4,2.786775983
1066,5.191033993,15.76347286,0.772159184,77.36,1162.072727,2477,11.8,18.62909091,33.94,5.69485,9.795723,14.5341,2.480678757,0.679162519,167,7,22,38,8,59.63636364,82,63.05,397.6345455,1050,2,10.90909091,15,2,3.363636364,5,71,118.7272727,195,0.95,2.134545455,3.04,2,2,2,0,1.636363636,3,0,2.727272727,10,0,0,0,14.76875,26.64602273,54.23,1,1.727272727,2,14.0067,49.27840909,87.62,0.65,1.195454545,2,4.134977495
